id,faculty_id,text,score,date,course,tough_grader,get_ready_to_read,participation_matters,extra_credit,group_projects,amazing_lectures,clear_grading_criteria,gives_good_feedback,inspirational,lots_of_homework,hilarious,beware_of_pop_quizzes,so_many_papers,caring,respected,lecture_heavy,test_heavy,graded_by_few_things,accessible_outside_class,online_savvy
38065389,43,"SI110- His lectures got long and covered a lot of material. You don't need to go to lecture though, but do the readings because you'll need those in reading and event reports as sources. Insane amount of writing for this class. Don't take if not planning on majoring/ minoring in SI, take an easier social science instead.",3,2023-06-23,SI501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35220224,43,"Best lecturer I've ever had. If you're interested in ethics in information, data use, privacy, surveillance, etc, take his Information Ethics course. His workload is challenging and time-intensive, but his lectures are fantastic and he will gladly help if you're having trouble. You'll learn a ton in this class, it's worth it.",5,2021-11-10,SI501,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38969988,54,"Lectures are just the examples from the book, but Dr. O'Brien explains the material in a far more accessible manner. The tests were difficult-- study hard. Go to office hours and make sure you know what will be on the test.",5,2024-02-12,SI544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38808665,54,"Lectures are insanely good and Elle answers questions very well and clearly. She's an asset to UMSI. My GSI for the course graded very leniently. Teaching team was very accommodating with deadlines and such. Ask questions about more advanced material while you have Elle as a professor, because she knows her stats and can explain things so clearly.",5,2023-12-29,SI544,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38783695,55,"Love this sweet old man. 441 is an unique, one of a kind tech business course here. You can literally build anything not just limited mobile app here, as long as you find it commercially promising. Don't blame him for not coding. in other eecs courses those professors also just gave concepts and don't teaching programming details.",5,2023-12-23,EECS441,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
34848922,55,"Irrelevant to the difficulty of EECS 441 (some people complain that it's too easy and we don't learn that much), this professor is really awesome. He was the most enthusiastic professor I've ever seen in U-M, and brought life to my dull online-only classes during the pandemic. Definitely take this professor's class if you have the opportunity!",5,2021-05-24,EECS441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31433442,55,"This man is the funniest professor I've had at Michigan, he's super fun and very easygoing. Just do what he says and make him happy, he'll help you out where you need it.",5,2019-03-13,EECS441,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
31430665,55,"Although his course is not easy for a typical computer science student, I learned a lot in his course. Unlike other computer science courses, he taught not technical concepts, but ideas and future about computer science and high technology. He helped me to find a possibility of the larger business world.",5,2019-03-13,EECS441,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
31357856,55,Very enthusiastic. Would like to take his course again.,5,2019-02-14,EECS441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31308933,55,"He really knows what he is teaching, very hilarious and inspiring!",5,2019-01-27,EECS441,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31296447,55,Very inspirational,5,2019-01-23,EECS441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31287693,55,A great professor! I learned a lot in this course!,5,2019-01-21,EECS441,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
26955361,55,"Basically the easiest an MDE class could possibly get. Not a ton of work compared to your other options. You don't really learn much, but hey I'll take the good grade, that's for sure.",4,2016-09-05,EECS441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23815138,55,"Soloway is a character, plain and simple. He's a man with big ideas and amazing comedic talent, and he absolutely sucks at computer science. He couldn't program his way out of a paper bag, but he'll tell you why your mobile app is trash, and he'll make it funny. He also doesn't usually fail people. If you try and fail, you still pass.",3,2014-11-14,EECS441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22616730,55,This professor is mean.,1,2013-12-19,EECS441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20456165,55,"I wasn't particularly interested in the discussion of current events that Soloway likes, but by the end of the class I was glad I had been exposed to his views and to the industry side of programming. He has quite a personality, and he's pretty funny. If you have something you want to learn, this is the class to incorporate it into a project.",4,2012-06-30,EECS497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19011022,55,"Would often ask the GSIs/IAs for help on solving problem. As a newbie to C++, it was very frustrating and confusing - if my prof can't write programs, why should I learn?",1,2011-09-20,EECS183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18730435,55,"He's a decent guy, but a horrible professor.",2,2011-06-14,EECS183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18475487,55,"Teaches C++, does not know C++. He is constantly corrected by his students. Take this class with Dorf, she is amazing and knows her stuff.",1,2011-04-27,EECS183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18008698,55,"I found Prof Soloway very inspirational. For those taking his ""Smartphone Programming"" course, beware - he does not know how to program in any language and counts on you to teach yourself how to do so. He really just oversees projects, albeit very loosely and talks a lot of tech news (which I don't mind because I love tech news).",4,2010-12-20,EECS498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17976396,55,"He loves the current events, which is cool, interesting, and helps students learn about the real world, but the topics and time (up to 30+ minutes) he invests in them isn't appropriate for some of the courses he teaches, such as in EECS183 or EECS498 (too much non-mobile related news). Makes sense in EECS497. Also, he doesn't know how to program.",3,2010-12-17,EECS498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17961971,55,"The 183 commentors were right in that he spends a lot of time on current events, but it makes sense in 498, which is just a senior projects class. He gives you a lot of freedom and not a lot of oversight, so be aware of that. He's rather absent-minded, but the things you will learn about the practicality of the real world will be a good balance.",4,2010-12-16,EECS498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17909979,55,"Whenever you have other choices, don't choose his class. He talks too much news during the first 10-30 mins in his lectures. He never posts things on Ctools or reply emails. Really disappointed and right after mid1 I started to take another professor ML Dorf's class which you can expect to learn something .",1,2010-12-11,EECS183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17721603,55,"Professor Soloway is not a good professor. He often gives wrong answers/explanations during lecture, only to be corrected by the students. He says weird things during class, such as ""WHAMO!"" and ""AHA"" in a high pitched, awkward voice. Half the class is wasted on current events. If you're looking for an education, take Dorf's class.",1,2010-11-02,EECS183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17674751,55,He has a humungous ego making him think he is the funniest guy in the best field in the world emphasizing money money money blah blah money this greed that - he's too busy making annoying jokes and side comments that he never finishes the lecture let alone starts it - I find myself turning to the dorfinator's lecture since he is an idiot,1,2010-10-20,EECS183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17103550,55,He's funny and really cares that you understand.,4,2010-05-02,EECS183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14567810,55,"Best professor I've ever had - you need to go to class, pref one of his smaller ones as a lot of it is self-taught. I also don't know anyone who has actually failed (or gotten below an A-) in any of his classes that did the work.",5,2008-06-09,EECS498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12002892,55,"He will let you do your pet project, and let you have freedom and fun. The problem is that you will learn very little from him.",2,2006-06-14,EECS497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10949154,55,"I assume we're using the term ""professor"" loosely here... I really don't remember learning much of anything in this class except to make sure you work with friends so that they don't ditch you on coding the project... even when my group confessed they hadn't helped at all, Soloway still gave me a C for not finishing every last feature he wanted.",2,2005-11-18,EECS497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10878026,55,"Is good for creative people who don't like to satisfy autograder. Lets you work on your own interesting project! Although his ""lectures"" are a bit useless since he just has free-form discussion, but projects make the class worth taking.",3,2005-11-10,EECS498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10546873,55,Great Professor. Skills I learned in his class have extremely valuable in the work force.,5,2005-10-03,EECS497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963843,55,"Loud almost nasal voice and rubs his stomach a lot. Other than that, fantastic professor. Runs more of a discussion than teach. His explanations are fairly well thought out.",5,2004-12-09,EECS497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33786502,60,"This is my second class with Erin and she's a gem. Arguably the most caring professor who I've ever had. The readings (posted on Canvas, no textbook) can be challenging, but she does a great job at breaking it down. Decent amount of extra credit opportunity. The one minus is that she can take awhile to grade.",5,2020-11-09,SI534,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32533565,60,"EASY class. Legit show up to class and discussion, do the couple writing assignments, and you will get B+ at the VERY least, you will almost certainly get an A- as long as you can write decently. NO Exams. Open note quizzes where you work with other kids. Legit, I'm begging you, easy class if you need social science distributions. Krupkachiller",5,2019-12-05,SI110,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32173767,60,"Her lectures are okay, but most of the lecture content is just a summary of the reading for that day. The quizzes in class are very specific, which make sense why she made them open-book quizzes. But still, pay attention in class if you want to get an A.",4,2019-08-15,SI110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30228821,60,"She seems knowledgeable on the topics, but frankly she just regurgitates the readings during lectures. The instruction for our semester was really disorganized. You don't really have to do the readings if you're paying attention to what she focuses on in class; quizzes have weirdly specific questions about the readings. Put effort into projects.",3,2018-06-04,SI110,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29784272,60,"Great lecturer and interesting class. There is a lot more work than expected, get ready to do a lot of reading and writing but pretty easy A. She was really thoughtful about the fact that some of the projects take a while and how students might be busy at different points of the semester so she made a lot of extensions and open note quizzes.",4,2018-04-11,SI110,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27974193,60,"Erin rocks. Not easy-breezy, but not nearly as difficult as some people make her classes out to be. I realized that the people complaining weren't used to academic reading and writing. If you're good at reading and writing, you'll do just fine. I found her theories of social influence class to be extremely useful -- grounded in rigorous studies.",5,2017-03-31,SI539,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27974130,60,"Erin is a consummate professional. She's highly-skilled at teaching and research (arguably the best professor at SI). It's clear that she thoughtfully prepares for lectures, breaking down somewhat difficult, but very useful, material into digestible pieces. Erin may be the most down-to-earth, empathic, and simply cool, type-A person I've met.",5,2017-03-31,SI534,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24721388,60,Erin is an awesome teacher but she is a very tough grader. She has a great style but will assign very tough and a lot of readings. Don't get placated by those extra credits. They are still not enough to pass the class easily.,2,2015-05-02,SI617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35656038,61,Professor irresponsive and disrespect to students.,1,2021-12-26,SIADS622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34400314,61,The courses approach to information visualization gives little practical knowledge about the field and focuses very little on actually creating visualizations that are not your standard bar graph. Teaching assistants were very little help and professor a bit unapproachable.,2,2021-03-02,SI649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33808329,61,"Workload and time required for this course is unrealistic, especially during pandemic. The requirements for homework can be vague, confusing, and unclear, with confusing and conflicting information. The coding homework assignments had many bugs discovered by students, which indicates to me that the teaching team did not test the projects.",2,2020-11-12,SI649,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24721407,61,Eytan is humorous and all but his course is very much oriented towards human computer interaction like every thing in school of information. His instructions are not always clear but his grading is really tough.,2,2015-05-02,SI649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23066402,61,"Eytan is really nice and humor. The course is interesting and useful, with appropriate workload. Grading is fair with detailed comments on your assignments.",5,2014-04-20,SI649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18096548,61,"This professor is so unprepared for class, there was never a syllabus. Assignments were poorly described, his expectations were not clear but his grading was tough. He communicated via email posts that were short and unhelpful. He was extremely slow in grading and retuning assignments.",3,2011-01-07,SI749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42439323,62,"I was worried that a three hour lecture would feel boring and long, but Professor Sparr's lectures were always super engaging, and felt more like a conversation rather than being lectured at. The readings were also always relevant and interesting, and never felt like busy work. Loved this class!!",5,2026-01-05,SI519,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34877544,62,"I took every class with Faith that I could, being a comm major interested in law school. Learned a whole bunch that will surely be useful in the future!! Faith likes to lecture a lot, but she knows what shes talking about and is very respectable. Go to office hours and she is always willing to help. Participate in class to get the most out of it!",5,2021-05-31,COMM452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29386741,62,"This was my favorite class I have ever taken at U of M. Professor Sparr is very smart and is good at presenting different arguments and making students think. I would recommend her to everyone. As long as you read the cases and come to class for discussion on them, you will do great on the tests. The tests are very straight forward. Take this class",5,2018-01-04,COMM425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26117492,62,"Basically you get assigned a case which you read and then present to the class about twice a term! If you don't understand anything, Faith is very knowledgable and open to questions and discussion. A very interesting class for anyone interested in law with a huge emphasis on the First Amendment. Would recommend her for sure!",4,2016-03-06,COMM421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25253808,62,"Very very boring class. She doesn't teach anything - makes the students present the cases. If you are used to engaging/interesting classes, avoid this one.",3,2015-10-14,COMM421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21709988,62,"Faith is one of my favorite professors at Michigan. She's a lawyer, so it only makes sense to take a law-oriented class from someone who's had the firsthand experience. She's brilliant - she knows the material, makes it easy to understand even if you're not interested in law, and has very realistic expectations. Fair, fun, highly recommend.",5,2013-05-08,COMM452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21621942,62,"I've taken all three of Professor Sparr's classes and she is by far my favorite professor at Michigan. Yeah there is a lot of material on the exams, but if you study then you'll get an A and there is not busy work or papers. She's super helpful and class discussions are really interesting.",5,2013-04-28,COMM466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21591028,62,"I'd never taken a law-related class before, but I found it really interesting and not too difficult. Faith really clarifies things in discussion, and she welcomes differing opinions. She's great. The workload is reasonable, mostly just daily readings and then two exams.",5,2013-04-23,COMM466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20819923,62,"Since I wasn't familiar with law to begin with the material was challenging BUT she is a great teacher and the workload for the course is very reasonable. Tests are daunting because they cover a lot but she is a fair grader and even if you don't know much about law you can do well if you work hard, actually do the readings and attend class",5,2012-11-12,COMM466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20439085,62,Great Professor,5,2012-06-24,COMM458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19592418,62,"I had no prior interest in taking Media Law but I needed Comm credits. Ended up loving the class. Professor Sparr is really knowledgeable in this field. It's definitely not media law (its First Amendment law, actually) but the material is relevant. Not an easy class but if you're willing to read/study you'll do fine. 3 exams for your grade",3,2011-12-21,COMM452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18483431,62,"I don't know why this class was called media law, because it had nothing to do with the media or comm at all. This class was incredibly boring and the exams were graded by a GSI no one knew and ridiculously hard. This was probably one of the worst classes I've taken while at the university, avoid.",2,2011-04-28,COMM452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18008318,62,"This definitely is a challenging class, but Sparr is willing to help you and help you do well. YOU HAVE TO DO THE READINGS AND GO TO CLASS IN ORDER TO DO WELL. If you do the work and study hard, you will do well. Sparr is really nice, funny and intelligent.",5,2010-12-20,COMM452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17810049,62,"Taken both 452 & 459 and by FAR my absolute favorite professor on campus!!! The readings arent that difficult at all, theyre just cases that you go over in class (so make sure to go). Exams are blue book exams, as long as you know your stuff youre good, she definitely doesnt try to trick you and is really fair on her grading. I love her!!",5,2010-11-23,COMM459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17783806,62,"She is smart, but the readings are really dense since you are reading law books. She is a nice person but since all of the work in the class is done by case briefs via students, if you do not understand something she does not really clarify it. if you want to work hard, take this class, but if you're not interested in the subject, stay away",3,2010-11-17,COMM458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000926,62,"GREAT professor! She is engaging, funny, witty and really knows her stuff! She is one of the most intelligent yet approachable professors I've had at UM and I would surely reccomend her classes (I took 459, too). If you have perfect attendance(2 ex absences) she will give u 5 extra credit points, so go and admire her style and grace!! REALLY COOL!",5,2009-06-29,COMM458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15249563,62,"3 bluebook exams on class discussed material, present a case brief, and attend class (she's a hardass on this). While a relatively simple class structure-wise, this was one of the most dull courses I have ever taken at U of M. I will never take another course with this teacher.",2,2008-12-20,COMM458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14723172,62,"The 3 exams are very similar and you will succeed if you ask questions and prepare for the exams (no surprises). Each student is responsible for presenting a case from the textbook about twice throughout the semester, but other than that the work load is very light. Everyone posts notes on CTools prior to the exams which aids in studying.",5,2008-08-07,COMM458N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14290487,62,"She is one of the smartest professors i have ever had in four years. I had never taken a comm class and took it because it sounded mildly interesting. class is not the easiest thing but there are only 3 exams, if you know the material, memorize the important stuff, you will do fine. She is a great teacher.",4,2008-04-14,COMM458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14253213,62,"Professor Sparr is to the point, clear and concise. She will help you if you ask and her exams are straightforward. If you go to class, memorize and study you will get an A.",4,2008-04-07,COMMCLAW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14235385,62,"Interesting class, though the title is sort of misleading because a lot of the time the class is not about cyber law. F Sparr is a tough test grader but at the same time reasonable. She is a lawyer and pretty smart too. She is good looking! Definitely take if you're a comm major or are pre-law, even if you're not interested in cyber law.",4,2008-04-02,COMM458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12995674,62,"Lectures were too discussion based and not enough of her insight, which limited our ability to prep for exams. Although she's a lawyer, she's not necessarily the best teacher. Expect her to to be a tough grade.",3,2007-04-11,COMM458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12685912,62,No Comments,5,2006-12-26,COMM458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11171875,62,"Professor Sparr is a great addition to the Comm. studies department. She is very knowledgeable, as she is a certified attorney, and very helpful as well. Her exams are straightforward, but the papers tend to be somewhat difficult as she is a strict grade. Overall, great prof.",5,2005-12-15,COMM459CYBERLAW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42631490,66,"Insane class. Spend all her lecture talking about ""what is assignment yes"" yet still very vague in terms of grading, I honestly don't now how. Wasn't a SI major I literary don't know why I'm here.",1,2026-02-21,SI422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42183345,66,Absolutely horrible teacher. Has no respect for her students and is not accommodating whatsoever. Lecture format is awful and she doesn't allow electronics. The homework is miserable. Not one good thing about her class and she hates her students,1,2025-12-11,SI422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42097085,66,"Gabi's approach killed my confidence and interest in UX research. I rarely understood what the instructional team expected from my work, as the rubrics were not thorough, and the team would not provide any additional feedback. Grading was extremely harsh, and points were deducted for things that were never described as issues prior to submission.",1,2025-12-08,SI422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41007560,66,"She's super moody and you NEED to attend class. There are no excuses for skipping, even in an urgent situation such as a family member dying (yes, I missed the first month of classes because of this). The graders are all over the place and the rubric is unclear. Overall the prof is horrid and the class format is even worse.",1,2025-04-22,SI422,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40979878,66,"Not difficult to get an A, but that also depends on your GSI. The assignments are also graded by people they hire from outside of the school, and they're grading at times can conflict with what the GSIs say. Gabi really isn't that bad, but she does catch an attitude at times especially towards the end of the semester.",2,2025-04-19,SI422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40820688,66,"I think there may be some misattributed anger about the course that's directed at the professor. During lecture the she seemed more “cold,” but if you made it to office hours (which wasn't attended by more than 4 people), she was very helpful and patient. The design of the course though is horrid.",3,2025-03-26,SI422,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40813658,66,"If you are not an SI major like me and are forced to take the class DO NOT TAKE IT. The class is a toss-up when it comes to grading because everything depends on who your grader that day is. Rubrics are way to broad, making it impossible to meet all the requirements. The professor is lost and doesn't even understand her own slides half the time.",1,2025-03-25,SI422,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40650717,66,"Gabi was one of the most unclear, disorganized professors I have had. She was confusing with directions, assignments did not have clear rubrics or expectations, she would literally ask GSIs questions mid lecture because she did not know answers to questions. Her lectures and the worksheets were pointless, and everyone in the class was always lost.",1,2025-02-07,SI422,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39983339,66,"Incredibly easy class-- requirements and expectations clearly defined for all assignments, relatively low time commitment. Gabi is curt but takes time in every lecture to address questions/concerns. GSIs/support staff seem to do a lot of the heavy lifting for assignments/overall course structure so kudos to them.",3,2024-11-19,SI422,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39857727,66,"Assignments are due weekly on Saturday nights, grading criteria is not clear and not consistent. Essentially ensures that you will spend your Saturdays working on this class. She offers the ability to ask questions about assignment via slido in lecture and then slam dunks on confused students. Very rude and unprofessional.",1,2024-10-26,SI422,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39553709,66,Lecture content is mainly just repeated from slides and supplemented using YouTube videos but attendance is mandatory. Rubrics undergo the process of trial and error so the later assignments are more clear regarding grading criteria.,1,2024-06-06,SI422,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39320424,66,"terrible professor but easy class. Yeah, she's nice, and a good person, but her lectures add absolutely no value whatsoever despite attendance being mandatory. Easy grading though. I breezed through with an A, but none of this is thanks to the professor's teaching ability.",2,2024-05-01,SI422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38519517,66,"I honestly do not get the reviews for Gabi at all. I really enjoyed having her as a professor. She was so helpful in office hours and over email, consistently took feedback on attendance policy and assignment drops/resubmissions, and actually made changes, and the class really is not overly difficult if you put in the time and read the rubric.",5,2023-12-05,SI422,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
37131699,66,"There's about 0 communication between her and the grading team. I found the lectures somewhat useful and engaging but she really does not emphasize important things to know for the assignments that we are being graded on. 4 for difficulty for unclear grading, 2 for the professor for the way this class is structured.",2,2022-12-15,SI422,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37008925,66,"This was the worst SI class I've taken in the last two years. Attendance is ridiculous, doesn't allow more than 2 absences even if you have covid. Grading is insanely unclear and the professor is very rude.",1,2022-12-07,SI422,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36072830,66,"Horrible professor. Amazing to me that she makes $130,000 a year. I have no idea how she got to be in this position of power because honestly she is a disgrace to the University of Michigan.",1,2022-04-13,SI422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35997915,66,"It seemed as if the instructor did not comprehend their own assignments. Sometimes in discussion when the instructor would attend, we would actually overhear the GSI of the discussion section having to explain the details of the assignment to the instructor, because the instructor did not know the details of their own assignments.",1,2022-03-30,SI422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35785573,66,"Happy to say I dropped out! Unless you want to make computer science or informational design your life, go for it, but the instructors go out of their way to make outsiders of the SI program feel left out. The GSI in charge is also extremely unhelpful; they grade papers as 15/100. Really awful, awful class and am grateful I got out in time.",1,2022-01-22,SI422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35767475,66,"Course policy is very confusing. It is hard to tell where you stand in the class, as well as what is expected of you. Despite COVID, she does not give excused absences.",1,2022-01-18,SI422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35443386,66,"most unclear and inconsistently graded course ever taken. students were extremely misled by the classes philosophy that you're not supposed to do every assignment - Marcu even ENCOURAGED us not to do every assignment. and when we did do every assignment, she literally changed the class so we couldn't. if u dont do everything there's no guaranteed A",1,2021-12-09,SI422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33851503,66,"Gabby is known for not knowing what she is doing and being a terrible lecturer. I will give her credits for being friendly, but that is not what students are paying 50K+ for. Her lectures are useless and she goes off topic. She assigns unreasonable amount of reading (100p+) per week and gives unreasonable assignments. Only took it bc it's required",1,2020-11-19,SI422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33144607,66,"I really enjoyed SI 422! Assignments were long but the rubric was so clear that it was really easy to do well on them if you take some time to write the reports. Content is really fascinating, but lectures were a little pointless. Gabi was also really great in office hours and very accommodating. Took our midterm feedback and made changes to course",5,2020-04-28,SI422,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32964433,66,"The way she structures and runs her class makes no sense. The lectures are useless as she doesn't go over any of the important material ever, just leaves it up to the gsi's to do the heavy lifting. Also doesn't listen to feedback and gives an unreasonable amount work for a 3 credit class.",1,2020-03-10,SI422,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32945332,66,"expected this class to be interesting and it has to do with my major but to be honest the way she runs the class is terrible. Its only 3 credits but she makes it a workload of a 5 credit class. Doesn't help the students learn the material and relies on the GSI's to do all the work, who aren't the best either. Doesn't respond to student suggestions.",1,2020-03-02,SI422,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31567429,66,"Professor Marcu goes out of her way to make her students' lives harder. She is not professional in her lectures, makes everyone who asks questions feel stupid, and doesn't care about the success of her students. The class is a ton of busy-work but is easy. Not worth having to sit through her lectures, though.",1,2019-04-10,SI422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40977411,70,"He cannot teach. I've had bad math professors, but he is by far the worst. A lot of the content isn't that hard, but the way he teaches makes it seem so much harder. Also, I've learned some of this stuff before, but he still somehow made me feel confused about it. The GSIs are also completely unhelpful.",1,2025-12-02,SI602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40986489,70,"Genuinely, the worst professor I have ever come across. I have attended every lecture this semester, and this man has never been prepared to teach. For context, the most recent average of the course exam was a failing grade. I'm limited to 350 characters, so I can't share everything about this abomination of a course/professor. PLEASE RUN AWAY!",1,2025-04-20,SI602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
